,Unnamed: 0,CamId,Filename,S_Spring,S_Summer,S_Fall,S_Winter,D_Night,D_Twilight,D_Sunrise,D_Sunset,D_Day,D_FullDaylight,I_Height,I_Width,I_LowestSky,I_Low09Sky,DQ_TimeDiffers,IQ_Empty,IQ_Noise,Conds,Fog,Rain,Snow,Hail,Thunder
2612,2612,10870,20130819_083809.jpg,0,1,0,0,0,0,0,0,1,1,480,640,185,183,0,0,5.1438097479539266e-17,Light Rain Showers,0,1,0,0,0
75454,75454,7211,20120117_073953.jpg,0,0,0,1,0,1,0,0,0,0,1024,1280,415,406,0,0,0.3276456743629282,Clear,0,0,0,0,0
7922,7922,11160,20130304_125313.jpg,1,0,0,0,0,0,0,0,1,1,480,640,233,232,147,0,0.5493229538098997,Unknown,0,0,0,0,0
13752,13752,17218,20130108_171018.jpg,0,0,0,1,0,0,0,0,1,1,600,960,310,310,190,0,2.5438918047058745e-15,,0,0,0,0,0
6037,6037,10917,20130407_085419.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,959,959,146,0,0.7164722300562218,Mostly Cloudy,0,0,0,0,0
27457,27457,204,20131110_001956.jpg,0,0,1,0,0,0,0,0,1,1,480,704,369,366,505,0,0.2531590367732282,Partly Cloudy,0,0,0,0,0
27816,27816,204,20140123_025002.jpg,0,0,0,1,1,0,0,0,0,0,480,704,369,366,356,0,0.3524745535595193,Light Snow,0,0,1,0,0
28808,28808,204,20140813_001949.jpg,0,1,0,0,0,0,0,0,1,1,480,704,369,366,505,0,0.28131435503465224,Mostly Cloudy,0,0,0,0,0
53310,53310,4181,20131001_043030.jpg,0,0,1,0,1,0,0,0,0,0,480,640,166,155,512,0,2.057523899181571e-17,Clear,0,0,0,0,0
32249,32249,21510,20140725_180112.jpg,0,1,0,0,0,0,0,0,1,1,480,640,216,213,828,0,0.4583235346857338,Overcast,0,0,0,0,0
3461,3461,10917,20111005_122407.jpg,0,0,1,0,0,0,0,0,1,1,960,1280,959,959,1346,0,0.7413011092527991,Scattered Clouds,0,0,0,0,0
80718,80718,75,20140302_234258.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,621,616,410,0,0.3458216754298281,Clear,0,0,0,0,0
78754,78754,7371,20120516_071720.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,487,482,87,0,0.5244940746133333,Overcast,0,0,0,0,0
19981,19981,18590,20130806_160925.jpg,0,1,0,0,0,0,0,0,1,1,480,640,280,268,883,0,0.13566751892005394,Overcast,0,0,0,0,0
75655,75655,7211,20120229_073951.jpg,0,0,0,1,0,0,0,0,1,1,1024,1280,415,406,0,0,0.11416507878832555,Overcast,0,0,0,0,0
4736,4736,10917,20120618_115433.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,959,959,1294,0,0.9811543897666498,Clear,0,0,0,0,0
81662,81662,8438,20130221_054641.jpg,0,0,0,1,1,0,0,0,0,0,600,800,271,267,353,0,0.4910228532138722,Clear,0,0,0,0,0
60375,60375,5020,20140222_214530.jpg,0,1,0,0,1,0,0,0,0,0,480,640,247,243,0,0,0.3209927962332545,Overcast,0,0,0,0,0
20975,20975,18590,20140311_103930.jpg,1,0,0,0,1,0,0,0,0,0,480,640,280,268,407,0,0.3209927962332553,Clear,0,0,0,0,0
91488,91488,9483,20130716_222409.jpg,0,1,0,0,1,0,0,0,0,0,647,1024,306,302,34,0,0.3458216754298285,Clear,0,0,0,0,0
7613,7613,11160,20130101_132312.jpg,0,0,0,1,0,0,0,0,1,1,480,640,233,232,1347,0,0.10507707825487776,Mostly Cloudy,0,0,0,0,0
29237,29237,21444,20140709_143235.jpg,0,1,0,0,0,0,0,0,1,1,1154,1728,1153,1153,1099,0,0.5178411964836481,Clear,0,0,0,0,0
53326,53326,4181,20131004_173036.jpg,0,0,1,0,0,0,0,0,1,1,480,640,166,155,928,0,4.6294287731585336e-17,Clear,0,0,0,0,0
27689,27689,204,20131226_151948.jpg,0,0,0,1,0,0,0,0,1,1,480,704,369,366,1034,0,0.25315903677320906,Overcast,0,0,0,0,0
37031,37031,24325,20131128_213842.jpg,0,0,1,0,0,0,0,0,1,1,768,1024,418,409,465,0,0.1819988382483521,Overcast,0,0,0,0,0
57224,57224,4795,20130124_223423.jpg,0,0,0,1,1,0,0,0,0,0,381,508,52,49,0,0,0.3243192352981016,Light Snow,0,0,1,0,0
60475,60475,5020,20140314_091533.jpg,0,0,1,0,0,0,0,0,1,1,480,640,247,243,135,0,5.1438097479539266e-17,Patches of Fog,1,0,0,0,0
21454,21454,19106,20130505_033649.jpg,1,0,0,0,1,0,0,0,0,0,480,640,256,255,276,0,0.7594771103196827,Unknown,0,0,0,0,0
73287,73287,684,20130714_111149.jpg,0,1,0,0,1,0,0,0,0,0,720,1280,523,505,437,0,0.37065055462640345,Light Rain,0,1,0,0,0
78790,78790,7371,20120523_104801.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,487,482,62,0,0.5063180735464664,Light Rain,0,1,0,0,0
42784,42784,3297,20130827_033115.jpg,0,1,0,0,1,0,0,0,0,0,412,550,242,236,331,0,0.2531590367732282,Light Rain Showers,0,1,0,0,0
91689,91689,9483,20130825_232421.jpg,0,1,0,0,1,0,0,0,0,0,647,1024,306,302,156,0,0.18532527731320173,Mostly Cloudy,0,0,0,0,0
75996,75996,7211,20120519_050952.jpg,1,0,0,0,0,0,0,0,1,1,1024,1280,415,406,0,0,0.08933619959174416,Clear,0,0,0,0,0
6437,6437,10917,20130701_152420.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,959,959,94,0,0.7843059895162499,Scattered Clouds,0,0,0,0,0
90878,90878,9291,20140718_081518.jpg,0,1,0,0,0,0,0,0,1,1,480,640,152,143,85,0,0.8884917511100414,Clear,0,0,0,0,0
93390,93390,9730,20130320_182713.jpg,0,0,1,0,0,0,0,0,1,1,480,640,182,179,147,0,0.4045674343564145,Drizzle,0,0,0,0,0
41422,41422,260,20140810_004504.jpg,0,1,0,0,0,1,0,0,0,0,720,1280,337,325,298,0,0.9646416082321851,Mostly Cloudy,0,0,0,0,0
45051,45051,3396,20130506_100838.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,484,482,0,0,0.7843059895162641,Partly Cloudy,0,0,0,0,0
54832,54832,4584,20130708_153701.jpg,0,1,0,0,0,0,0,0,1,1,480,640,246,245,73,0,0.7628035493845248,Clear,0,0,0,0,0
77759,77759,7233,20131027_060138.jpg,0,0,1,0,0,1,0,0,0,0,720,1280,258,247,0,0,4.938057358035769e-16,Unknown,0,0,0,0,0
54353,54353,4584,20130331_153648.jpg,1,0,0,0,0,0,0,0,1,1,480,640,246,245,74,0,0.5741518330064945,Partly Cloudy,0,0,0,0,0
79188,79188,7371,20120910_081723.jpg,0,0,1,0,0,0,0,0,1,1,960,1280,487,482,87,0,0.4633131932829998,Partly Cloudy,0,0,0,0,0
28062,28062,204,20140314_061951.jpg,1,0,0,0,1,0,0,0,0,0,480,704,369,366,265,0,0.2779879159697983,Clear,0,0,0,0,0
14524,14524,17218,20130615_101012.jpg,0,1,0,0,0,0,0,0,1,1,600,960,310,310,190,0,0.2713350378400967,Unknown,0,0,0,0,0
42369,42369,3297,20130429_140144.jpg,1,0,0,0,0,0,0,0,1,1,412,550,242,236,959,0,0.23498303570634665,Partly Cloudy,0,0,0,0,0
42452,42452,3297,20130523_213118.jpg,1,0,0,0,0,0,0,0,1,1,412,550,242,236,331,0,0.2531590367732295,Mostly Cloudy,0,0,0,0,0
58805,58805,4801,20111028_131002.jpg,0,0,1,0,0,0,0,0,1,1,480,640,243,241,0,0,1.8622580500027846e-15,Overcast,0,0,0,0,0
75750,75750,7211,20120319_063952.jpg,1,0,0,0,0,0,0,0,1,1,1024,1280,415,406,0,0,0.06783375946002512,Light Rain,0,1,0,0,0
34033,34033,21511,20131229_183145.jpg,0,0,0,1,0,0,0,0,1,1,480,640,231,226,972,0,0.8413885289104183,Mostly Cloudy,0,0,0,0,0
37993,37993,24325,20140622_210853.jpg,0,1,0,0,0,0,0,0,1,1,768,1024,418,409,825,0,0.632332519812741,Clear,0,0,0,0,0
37316,37316,24325,20140202_150852.jpg,0,0,0,1,1,0,0,0,0,0,768,1024,418,409,825,0,0.32099279623326954,Clear,0,0,0,0,0
21228,21228,18590,20140501_010920.jpg,1,0,0,0,0,0,0,0,1,1,480,640,280,268,557,0,0.43848431408642896,Mostly Cloudy,0,0,0,0,0
19293,19293,18590,20130318_043924.jpg,1,0,0,0,1,0,0,0,0,0,480,640,280,268,407,0,0.2961639170366821,Overcast,0,0,0,0,0
58142,58142,4801,20110522_084002.jpg,1,0,0,0,0,0,0,0,1,1,480,640,243,241,160,0,1.8622580500027846e-15,Scattered Clouds,0,0,0,0,0
44495,44495,3396,20130109_040834.jpg,0,0,0,1,1,0,0,0,0,0,960,1280,484,482,0,0,0.2961639170366816,Fog,1,0,0,0,0
3598,3598,10917,20111101_205405.jpg,0,0,1,0,1,0,0,0,0,0,960,1280,959,959,146,0,0.8091348687128177,Light Rain,0,1,0,0,0
76780,76780,7211,20121106_144008.jpg,0,0,1,0,0,0,0,0,1,1,1024,1280,415,406,0,0,1.3035806350019488e-14,Scattered Clouds,0,0,0,0,0
68888,68888,65,20140628_123303.jpg,0,1,0,0,0,0,1,0,0,1,720,1280,425,420,1022,0,0.32099279623324817,Clear,0,0,0,0,0
89288,89288,8953,20130518_084310.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,594,586,157,0,0.5063180735464454,Clear,0,0,0,0,0
67258,67258,65,20130729_190308.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,425,420,972,0,0.2779879159697997,Clear,0,0,0,0,0
3411,3411,10917,20110925_122406.jpg,0,0,1,0,0,0,0,0,1,1,960,1280,959,959,1346,0,0.8769686281728422,Clear,0,0,0,0,0
1580,1580,10066,20131214_072730.jpg,0,0,0,1,0,0,0,0,1,1,480,640,278,268,153,0,0.2779879159697942,,0,0,0,0,0
44122,44122,3395,20110723_170729.jpg,0,1,0,0,0,0,0,0,1,1,485,974,277,275,53,0,0.3888265556932967,,0,0,0,0,0
19620,19620,18590,20130522_063929.jpg,1,0,0,0,1,0,0,0,0,0,480,640,280,268,347,0,0.3209927962332537,Scattered Clouds,0,0,0,0,0
44171,44171,3395,20110802_103729.jpg,0,1,0,0,0,0,0,0,1,1,485,974,277,275,1297,0,0.16049639811662886,,0,0,0,0,0
48248,48248,3837,20130818_095219.jpg,0,1,0,0,0,0,0,0,1,1,480,640,124,119,0,0,0.5559758319396089,Unknown,0,0,0,0,0
61926,61926,5021,20130721_061635.jpg,0,0,0,1,1,0,0,0,0,0,480,640,257,254,136,0,0.39215299475812737,Overcast,0,0,0,0,0
41463,41463,260,20140818_134504.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,337,325,1283,0,0.438484314086434,Scattered Clouds,0,0,0,0,0
82221,82221,8438,20130625_021632.jpg,0,1,0,0,0,0,0,0,1,1,600,800,271,267,503,0,1.8622580500027843e-15,Clear,0,0,0,0,0
57609,57609,4801,20110129_141004.jpg,0,0,0,1,0,0,0,0,1,1,480,640,243,241,0,0,4.115047798363142e-17,Scattered Clouds,0,0,0,0,0
52351,52351,4181,20130323_110210.jpg,1,0,0,0,1,0,0,0,0,0,480,640,166,155,604,0,1.9160704669161174e-17,Clear,0,0,0,0,0
94077,94077,9730,20130808_122710.jpg,0,0,0,1,0,0,0,0,1,1,480,640,182,179,1293,0,8.744476571521676e-17,Clear,0,0,0,0,0
35447,35447,22788,20140227_172725.jpg,0,0,0,1,0,0,0,0,1,1,800,1280,357,351,37,0,0.5311469527430295,Mostly Cloudy,0,0,0,0,0
8000,8000,11160,20130319_162314.jpg,1,0,0,0,0,0,0,0,1,1,480,640,233,232,93,0,0.6842185698586465,Scattered Clouds,0,0,0,0,0
71555,71555,684,20120728_151218.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,523,505,1002,0,0.4136554348898675,Partly Cloudy,0,0,0,0,0
78951,78951,7371,20120624_091729.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,487,482,87,0,0.6419855924665052,Unknown,0,0,0,0,0
90598,90598,9291,20140523_174529.jpg,1,0,0,0,0,1,0,0,0,0,480,640,152,143,155,0,0.16049639811663569,Clear,0,0,0,0,0
58025,58025,4801,20110428_141003.jpg,1,0,0,0,0,0,0,0,1,1,480,640,243,241,0,0,7.555387393821317e-15,Mostly Cloudy,0,0,0,0,0
68842,68842,65,20140618_190312.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,425,420,972,0,0.2870759165032432,Clear,0,0,0,0,0
56593,56593,4679,20140831_101021.jpg,0,1,0,0,0,0,0,0,1,1,480,640,188,185,110,0,0.3706505546263997,Rain,0,1,0,0,0
42210,42210,3297,20130326_230143.jpg,1,0,0,0,0,0,0,0,1,1,412,550,242,236,481,0,0.06783375946002823,Overcast,0,0,0,0,0
90468,90468,9291,20140427_131525.jpg,1,0,0,0,0,0,0,0,1,1,480,640,152,143,1355,0,0.5559758319395922,Overcast,0,0,0,0,0
3222,3222,10917,20110818_172406.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,959,959,94,0,0.8339637479094034,Mostly Cloudy,0,0,0,0,0
55532,55532,4584,20131126_063650.jpg,0,0,1,0,0,0,0,0,1,1,480,640,246,245,74,0,0.5526493928747558,Mostly Cloudy,0,0,0,0,0
13498,13498,162,20140911_163837.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,521,513,1034,0,0.3954794338229842,Overcast,0,0,0,0,0
6539,6539,10917,20130721_112420.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,959,959,94,0,0.9017975073694288,Clear,0,0,0,0,0
5403,5403,10917,20121201_115417.jpg,0,0,0,1,0,0,0,0,1,1,960,1280,959,959,1294,0,0.8450092156875124,Scattered Clouds,0,0,0,0,0
81401,81401,75,20141017_214415.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,621,616,532,0,0.32099279623325594,Clear,0,0,0,0,0
39750,39750,260,20130831_051449.jpg,0,1,0,0,1,0,0,0,0,0,720,1280,337,325,297,0,0.9629783886997636,Clear,0,0,0,0,0
20468,20468,18590,20131111_223923.jpg,0,0,1,0,0,0,0,0,1,1,480,640,280,268,407,0,0.06783375946003993,Partly Cloudy,0,0,0,0,0
46041,46041,3396,20131211_033847.jpg,0,0,0,1,1,0,0,0,0,0,960,1280,484,482,202,0,0.36521523769858333,Heavy Fog,1,0,0,0,0
6820,6820,1093,20140503_185407.jpg,1,0,0,0,0,0,0,0,1,1,480,640,212,207,361,0,0.32099279623327004,Mostly Cloudy,0,0,0,0,0
79395,79395,7371,20121021_111720.jpg,0,0,1,0,0,0,0,0,1,1,960,1280,487,482,87,0,0.6056335903327319,Unknown,0,0,0,0,0
82457,82457,8438,20130811_004633.jpg,0,1,0,0,0,0,0,0,1,1,600,800,271,267,353,0,5.5710443388992976e-15,Clear,0,0,0,0,0
49211,49211,3837,20140302_165212.jpg,1,0,0,0,0,0,0,0,1,1,480,640,124,119,0,0,0.6171567132699399,Unknown,0,0,0,0,0
35409,35409,22788,20140220_085728.jpg,0,0,0,1,0,0,0,0,1,1,800,1280,357,351,1237,0,0.2994903561015105,Mostly Cloudy,0,0,0,0,0
68540,68540,65,20140419_210317.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,425,420,468,0,0.40700255676016495,Clear,0,0,0,0,0
4788,4788,10917,20120628_102418.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,959,959,94,0,0.8109175020350106,Clear,0,0,0,0,0
79889,79889,75,20130427_184302.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,621,616,909,0,0.31433991810356426,Clear,0,0,0,0,0
28372,28372,204,20140515_061943.jpg,1,0,0,0,1,0,0,0,0,0,480,704,369,366,364,0,0.27798791596979977,Light Rain,0,1,0,0,0
8699,8699,11160,20130810_142313.jpg,0,1,0,0,0,0,0,0,1,1,480,640,233,232,93,0,0.773554769450397,Partly Cloudy,0,0,0,0,0
69589,69589,6798,20130122_160955.jpg,0,0,0,1,0,0,0,0,1,1,480,640,352,350,0,0,7.631675414117623e-15,Scattered Clouds,0,0,0,0,0
52924,52924,4181,20130716_014653.jpg,0,1,0,0,0,0,0,0,1,1,480,640,166,155,468,0,0.3611168957624102,Scattered Clouds,0,0,0,0,0
21523,21523,19106,20130518_213646.jpg,1,0,0,0,0,0,0,1,0,1,480,640,256,255,156,0,0.5063180735464541,Unknown,0,0,0,0,0
41727,41727,260,20141010_151504.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,337,325,1043,0,0.438484314086417,Mostly Cloudy,0,0,0,0,0
36235,36235,22788,20140804_072729.jpg,0,1,0,0,0,0,0,0,1,1,800,1280,357,351,37,0,1.5671019761778604e-14,Light Drizzle,0,0,0,0,0
18583,18583,18590,20121027_000922.jpg,0,0,1,0,0,0,0,0,1,1,480,640,280,268,557,0,0.3458216754298282,Mostly Cloudy,0,0,0,0,0
69562,69562,6798,20130116_162359.jpg,0,0,0,1,0,0,0,0,1,1,480,640,352,350,37,0,0.043004880263445774,Clear,0,0,0,0,0
75657,75657,7211,20120229_130951.jpg,0,0,0,1,0,0,0,0,1,1,1024,1280,415,406,0,0,0.3276456743629441,Mostly Cloudy,0,0,0,0,0
76386,76386,7211,20120805_111000.jpg,0,1,0,0,0,0,0,0,1,1,1024,1280,415,406,0,0,0.02482887919658286,Mostly Cloudy,0,0,0,0,0
15092,15092,17218,20131007_121018.jpg,0,0,1,0,0,0,0,0,1,1,600,960,310,310,1250,0,0.0926626386565986,,0,0,0,0,0
69859,69859,6798,20130317_082359.jpg,1,0,0,0,0,0,0,0,1,1,480,640,352,350,37,0,3.7245161000055685e-15,Scattered Clouds,0,0,0,0,0
69886,69886,6798,20130322_143948.jpg,1,0,0,0,0,0,0,0,1,1,480,640,352,350,0,0,1.2345143395089423e-16,Partly Cloudy,0,0,0,0,0
60144,60144,5020,20131230_124531.jpg,0,1,0,0,0,0,0,0,1,1,480,640,247,243,0,0,0.16049639811660862,Clear,0,0,0,0,0
45849,45849,3396,20131030_130836.jpg,0,0,1,0,0,0,0,0,1,1,960,1280,484,482,0,0,0.617156713269936,Partly Cloudy,0,0,0,0,0
43245,43245,3395,20110125_073729.jpg,0,0,0,1,0,0,0,0,1,1,485,974,277,275,203,0,0.20350127838008536,,0,0,0,0,0
53455,53455,4181,20131030_060114.jpg,0,0,1,0,1,0,0,0,0,0,480,640,166,155,663,0,2.057523899181571e-17,Clear,0,0,0,0,0
82315,82315,8438,20130713_164636.jpg,0,1,0,0,0,0,0,0,1,1,600,800,271,267,1087,0,0.2779879159697988,Clear,0,0,0,0,0
19484,19484,18590,20130425_063933.jpg,1,0,0,0,1,0,0,0,0,0,480,640,280,268,273,0,0.3888265556932822,Overcast,0,0,0,0,0
70626,70626,6798,20130821_232401.jpg,0,1,0,0,1,0,0,0,0,0,480,640,352,350,114,0,0.8024819905831319,Clear,0,0,0,0,0
11283,11283,162,20130618_100842.jpg,0,1,0,0,1,0,0,0,0,0,720,1280,521,513,556,0,0.4070025567601581,Scattered Clouds,0,0,0,0,0
77252,77252,7233,20130430_060144.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,258,247,0,0,1.1695669281730094e-30,Fog,1,0,0,0,0
23922,23922,19388,20130318_131401.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,396,393,1356,0,0.3888265556932772,Clear,0,0,0,0,0
81025,81025,75,20140614_234255.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,621,616,530,0,0.3209927962332556,Clear,0,0,0,0,0
75918,75918,7211,20120503_163953.jpg,1,0,0,0,0,0,0,0,1,1,1024,1280,415,406,0,0,0.2531590367732305,Partly Cloudy,0,0,0,0,0
18174,18174,18590,20120806_080930.jpg,0,1,0,0,1,0,0,0,0,0,480,640,280,268,437,0,0.3209927962332548,Overcast,0,0,0,0,0
55418,55418,4584,20131103_103645.jpg,0,0,1,0,0,0,0,0,1,1,480,640,246,245,74,0,0.67346734979278,Partly Cloudy,0,0,0,0,0
20578,20578,18590,20131203_170923.jpg,0,0,0,1,0,0,0,0,1,1,480,640,280,268,983,0,1.1695669281730094e-30,Overcast,0,0,0,0,0
56764,56764,4679,20141004_121023.jpg,0,0,1,0,0,0,0,0,1,1,480,640,188,185,110,0,0.5559758319395967,Scattered Clouds,0,0,0,0,0
71296,71296,684,20120604_201140.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,523,505,437,0,0.4384843140864232,Scattered Clouds,0,0,0,0,0
58390,58390,4801,20110805_091003.jpg,0,1,0,0,0,0,0,0,1,1,480,640,243,241,0,0,0.04799453886072262,Mostly Cloudy,0,0,0,0,0
93179,93179,9730,20130206_152712.jpg,0,1,0,0,0,0,0,0,1,1,480,640,182,179,147,0,0.0,Unknown,0,0,0,0,0
628,628,10066,20130506_124630.jpg,1,0,0,0,0,0,0,0,1,1,480,640,278,268,254,0,0.4136554348898547,Heavy Fog,1,0,0,0,0
35255,35255,22788,20140112_122730.jpg,0,0,0,1,0,0,0,0,1,1,800,1280,357,351,1403,0,6.172571697544713e-17,Clear,0,0,0,0,0
85550,85550,8887,20130126_040811.jpg,0,0,0,1,1,0,0,0,0,0,768,1024,52,48,78,0,0.9844808288314916,Mostly Cloudy,0,0,0,0,0
60645,60645,5020,20140417_201533.jpg,0,0,1,0,0,0,0,1,0,1,480,640,247,243,135,0,0.3209927962332621,Overcast,0,0,0,0,0
46479,46479,3396,20140327_163839.jpg,1,0,0,0,1,0,0,0,0,0,960,1280,484,482,202,0,0.6668144716630808,Scattered Clouds,0,0,0,0,0
87204,87204,8887,20131228_010807.jpg,0,0,0,1,1,0,0,0,0,0,768,1024,52,48,102,0,0.8703157500431653,Partly Cloudy,0,0,0,0,0
44615,44615,3396,20130203_033836.jpg,0,0,0,1,1,0,0,0,0,0,960,1280,484,482,162,0,0.25315903677322743,Mostly Cloudy,0,0,0,0,0
81232,81232,75,20140814_131256.jpg,0,1,0,0,1,0,0,0,0,0,720,1280,621,616,820,0,0.4136554348898563,Clear,0,0,0,0,0
28673,28673,204,20140714_121945.jpg,0,1,0,0,0,1,0,0,0,0,480,704,369,366,935,0,0.2531590367732398,Mostly Cloudy,0,0,0,0,0
65854,65854,623,20140726_234156.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,435,435,409,0,1.1695669281730094e-30,Clear,0,0,0,0,0
55306,55306,4584,20131011_143649.jpg,0,0,1,0,0,0,0,0,1,1,480,640,246,245,74,0,0.6023071512679017,Partly Cloudy,0,0,0,0,0
35159,35159,21511,20140824_180216.jpg,0,1,0,0,0,0,0,0,1,1,480,640,231,226,880,0,0.9448023876328842,Mostly Cloudy,0,0,0,0,0
53465,53465,4181,20131101_053037.jpg,0,0,1,0,1,0,0,0,0,0,480,640,166,155,512,0,2.057523899181571e-17,Clear,0,0,0,0,0
53161,53161,4181,20130901_080108.jpg,0,0,1,0,1,0,0,0,0,0,480,640,166,155,423,0,1.454889101564675e-17,Clear,0,0,0,0,0
39800,39800,260,20130910_061455.jpg,0,0,1,0,1,0,0,0,0,0,720,1280,337,325,249,0,0.9142119469677136,Clear,0,0,0,0,0
4206,4206,10917,20120302_122406.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,959,959,1346,0,0.6486384705962004,Clear,0,0,0,0,0
47260,47260,3837,20130127_171529.jpg,0,0,0,1,0,0,0,0,1,1,480,640,124,119,145,0,0.5311469527430274,Partly Cloudy,0,0,0,0,0
18142,18142,18590,20120730_213942.jpg,0,1,0,0,0,0,0,0,1,1,480,640,280,268,407,0,0.08933619959175082,Scattered Clouds,0,0,0,0,0
59860,59860,5020,20131103_171530.jpg,1,0,0,0,0,0,0,0,1,1,480,640,247,243,135,0,0.3367336748963887,Mostly Cloudy,0,0,0,0,0
76013,76013,7211,20120522_091026.jpg,1,0,0,0,0,0,0,0,1,1,1024,1280,415,406,0,0,0.3639976764967256,Scattered Clouds,0,0,0,0,0
56579,56579,4679,20140828_064025.jpg,0,1,0,0,0,0,0,0,1,1,480,640,188,185,160,0,0.30281679516637394,Scattered Clouds,0,0,0,0,0
89468,89468,9112,20130904_051925.jpg,0,0,1,0,0,0,0,0,1,1,480,640,265,262,0,0,0.6703797383074739,Shallow Fog,1,0,0,0,0
61339,61339,5020,20140920_224542.jpg,1,0,0,0,1,0,0,0,0,0,480,640,247,243,0,0,0.6916433508596556,Clear,0,0,0,0,0
76671,76671,7211,20121004_134004.jpg,0,0,1,0,0,0,0,0,1,1,1024,1280,415,406,0,0,0.2779879159697999,Clear,0,0,0,0,0
2415,2415,10870,20130704_070810.jpg,0,1,0,0,0,0,0,0,1,1,480,640,185,183,0,0,0.02482887919657617,Overcast,0,0,0,0,0
65126,65126,623,20140228_201156.jpg,0,0,0,1,0,0,0,0,1,1,720,1280,435,435,941,0,0.4384843140864089,Overcast,0,0,0,0,0
43871,43871,3395,20110603_123729.jpg,0,1,0,0,0,0,0,0,1,1,485,974,277,275,143,0,0.25315903677322205,,0,0,0,0,0
48168,48168,3837,20130802_065220.jpg,0,1,0,0,0,0,0,0,1,1,480,640,124,119,0,0,0.3209927962332573,Unknown,0,0,0,0,0
28850,28850,204,20140821_094958.jpg,0,1,0,0,1,0,0,0,0,0,480,704,369,366,355,0,0.1174915178531734,Clear,0,0,0,0,0
85310,85310,8733,20131209_000645.jpg,0,0,0,1,1,0,0,0,0,0,480,640,321,319,407,0,0.648638470596201,Fog,1,0,0,0,0
12897,12897,162,20140513_190832.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,521,513,397,0,0.3954794338229751,Overcast,0,0,0,0,0
57470,57470,4795,20130315_000422.jpg,1,0,0,0,1,0,0,0,0,0,381,508,52,49,0,0,0.2779879159698005,Light Snow Showers,0,0,1,0,0
82472,82472,8438,20130814_031636.jpg,0,1,0,0,0,0,0,0,1,1,600,800,271,267,503,0,0.5571933931414778,Clear,0,0,0,0,0
70963,70963,6798,20131028_075355.jpg,0,0,1,0,0,0,0,0,1,1,480,640,352,350,37,0,0.04965775839314579,Partly Cloudy,0,0,0,0,0
26078,26078,19834,20140627_123237.jpg,0,1,0,0,0,0,1,0,0,1,512,672,283,282,981,0,0.4401475336188634,Partly Cloudy,0,0,0,0,0
60462,60462,5020,20140312_204549.jpg,0,0,1,0,1,0,0,0,0,0,480,640,247,243,0,0,1.2345143395089423e-16,,0,0,0,0,0
14225,14225,17218,20130412_101017.jpg,1,0,0,0,0,0,0,0,1,1,600,960,310,310,190,0,0.09266263865659984,Unknown,0,0,0,0,0
68926,68926,65,20140705_220310.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,425,420,468,0,0.37065055462640734,Clear,0,0,0,0,0
70411,70411,6798,20130709_183951.jpg,0,1,0,0,0,0,0,0,1,1,480,640,352,350,0,0,0.024828879196582256,Scattered Clouds,0,0,0,0,0
77149,77149,7233,20130321_233149.jpg,1,0,0,0,1,0,0,0,0,0,720,1280,258,247,349,0,0.4566603151533082,Mostly Cloudy,0,0,0,0,0
66568,66568,65,20130309_213311.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,425,420,418,0,0.3582361150280991,Overcast,0,0,0,0,0
19056,19056,18590,20130129_110924.jpg,0,0,0,1,1,0,0,0,0,0,480,640,280,268,451,0,0.4814891943498832,Mostly Cloudy,0,0,0,0,0
78011,78011,7233,20131217_193147.jpg,0,0,0,1,1,0,0,0,0,0,720,1280,258,247,109,0,0.7098193519265337,Unknown,0,0,0,0,0
50910,50910,3888,20130428_131222.jpg,1,0,0,0,0,0,0,0,1,1,240,320,69,68,48,0,0.4103289958250169,Light Rain,0,1,0,0,0
18474,18474,18590,20121005_100924.jpg,0,0,1,0,1,0,0,0,0,0,480,640,280,268,557,0,0.3673241155615549,Partly Cloudy,0,0,0,0,0
